C,SETP.WORLD,FPP_DCF,AEMO,PUBLIC,2025/04/29,18:23:21,0000000461200046,FPP,0000000461200046
I,FPP,FORECAST_DEFAULT_CF,1,FPP_UNITID,CONSTRAINTID,EFFECTIVE_START_DATETIME,EFFECTIVE_END_DATETIME,VERSIONNO,BIDTYPE,REGIONID,DEFAULT_CONTRIBUTION_FACTOR,DCF_REASON_FLAG,DCF_ABS_NEGATIVE_PERF_TOTAL,SETTLEMENTS_UNITID
D,FPP,FORECAST_DEFAULT_CF,1,URANQ13,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00047277,0,356.21633,URANQ13
D,FPP,FORECAST_DEFAULT_CF,1,URANQ14,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00047814,0,356.21633,URANQ14
D,FPP,FORECAST_DEFAULT_CF,1,VBB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00045514,0,356.21633,VBB1
D,FPP,FORECAST_DEFAULT_CF,1,VP5,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00300073,0,356.21633,VP5
D,FPP,FORECAST_DEFAULT_CF,1,VP6,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00750642,0,356.21633,VP6
D,FPP,FORECAST_DEFAULT_CF,1,VPGS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS1
D,FPP,FORECAST_DEFAULT_CF,1,VPGS2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS2
D,FPP,FORECAST_DEFAULT_CF,1,VPGS3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS3
D,FPP,FORECAST_DEFAULT_CF,1,VPGS4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS4
D,FPP,FORECAST_DEFAULT_CF,1,VPGS5,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS5
D,FPP,FORECAST_DEFAULT_CF,1,VPGS6,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,0.00000000,0,356.21633,VPGS6
D,FPP,FORECAST_DEFAULT_CF,1,W/HOE#1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00163704,0,356.21633,W/HOE#1
D,FPP,FORECAST_DEFAULT_CF,1,W/HOE#2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00358894,0,356.21633,W/HOE#2
D,FPP,FORECAST_DEFAULT_CF,1,WAGGNSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00109717,0,356.21633,WAGGNSF1
D,FPP,FORECAST_DEFAULT_CF,1,WALGRV1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00131889,0,356.21633,WALGRV1
D,FPP,FORECAST_DEFAULT_CF,1,WANDB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00123167,0,356.21633,WANDB1
D,FPP,FORECAST_DEFAULT_CF,1,WANDSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00551359,0,356.21633,WANDSF1
D,FPP,FORECAST_DEFAULT_CF,1,WARWSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00146953,0,356.21633,WARWSF1
D,FPP,FORECAST_DEFAULT_CF,1,WARWSF2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00139014,0,356.21633,WARWSF2
D,FPP,FORECAST_DEFAULT_CF,1,WATERLWF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00163210,0,356.21633,WATERLWF
D,FPP,FORECAST_DEFAULT_CF,1,WAUBRAWF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00178116,0,356.21633,WAUBRAWF
D,FPP,FORECAST_DEFAULT_CF,1,WDBESS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00013054,0,356.21633,WDBESS1
D,FPP,FORECAST_DEFAULT_CF,1,WDGPH1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.01476336,0,356.21633,WDGPH1
D,FPP,FORECAST_DEFAULT_CF,1,WELLSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00984115,0,356.21633,WELLSF1
D,FPP,FORECAST_DEFAULT_CF,1,WELNSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.01856936,0,356.21633,WELNSF1
D,FPP,FORECAST_DEFAULT_CF,1,WEMENSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00110601,0,356.21633,WEMENSF1
D,FPP,FORECAST_DEFAULT_CF,1,WGWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00199286,0,356.21633,WGWF1
D,FPP,FORECAST_DEFAULT_CF,1,WHITSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00324463,0,356.21633,WHITSF1
D,FPP,FORECAST_DEFAULT_CF,1,WINTSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00292766,0,356.21633,WINTSF1
D,FPP,FORECAST_DEFAULT_CF,1,WKIEWA1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00002428,0,356.21633,WKIEWA1
D,FPP,FORECAST_DEFAULT_CF,1,WKIEWA2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00003422,0,356.21633,WKIEWA2
D,FPP,FORECAST_DEFAULT_CF,1,WLWLSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00356514,0,356.21633,WLWLSF1
D,FPP,FORECAST_DEFAULT_CF,1,WLWLSF2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00607965,0,356.21633,WLWLSF2
D,FPP,FORECAST_DEFAULT_CF,1,WOLARSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.02332122,0,356.21633,WOLARSF1
D,FPP,FORECAST_DEFAULT_CF,1,WOODLWN1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00185831,0,356.21633,WOODLWN1
D,FPP,FORECAST_DEFAULT_CF,1,WOOLGSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.01460062,0,356.21633,WOOLGSF1
D,FPP,FORECAST_DEFAULT_CF,1,WOOLNTH1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,TAS1,-0.00149538,0,356.21633,WOOLNTH1
D,FPP,FORECAST_DEFAULT_CF,1,WPWF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,SA1,-0.00150538,0,356.21633,WPWF
D,FPP,FORECAST_DEFAULT_CF,1,WRSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00161775,0,356.21633,WRSF1
D,FPP,FORECAST_DEFAULT_CF,1,WRWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00593392,0,356.21633,WRWF1
D,FPP,FORECAST_DEFAULT_CF,1,WSTWYSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00714263,0,356.21633,WSTWYSF1
D,FPP,FORECAST_DEFAULT_CF,1,WTAHB1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00287143,0,356.21633,WTAHB1
D,FPP,FORECAST_DEFAULT_CF,1,WUNUSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00161059,0,356.21633,WUNUSF1
D,FPP,FORECAST_DEFAULT_CF,1,WYASF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,NSW1,-0.00178813,0,356.21633,WYASF1
D,FPP,FORECAST_DEFAULT_CF,1,YABULU,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,YABULU
D,FPP,FORECAST_DEFAULT_CF,1,YABULU2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,0.00000000,0,356.21633,YABULU2
D,FPP,FORECAST_DEFAULT_CF,1,YAMBUKWF,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00058765,0,356.21633,YAMBUKWF
D,FPP,FORECAST_DEFAULT_CF,1,YARANSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00729868,0,356.21633,YARANSF1
D,FPP,FORECAST_DEFAULT_CF,1,YARWUN_1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,QLD1,-0.00111522,0,356.21633,YARWUN_1
D,FPP,FORECAST_DEFAULT_CF,1,YATSF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00118765,0,356.21633,YATSF1
D,FPP,FORECAST_DEFAULT_CF,1,YENDWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00243588,0,356.21633,YENDWF1
D,FPP,FORECAST_DEFAULT_CF,1,YSWF1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00055085,0,356.21633,YSWF1
D,FPP,FORECAST_DEFAULT_CF,1,YWPS1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00078758,0,356.21633,YWPS1
D,FPP,FORECAST_DEFAULT_CF,1,YWPS2,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00126712,0,356.21633,YWPS2
D,FPP,FORECAST_DEFAULT_CF,1,YWPS3,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00084589,0,356.21633,YWPS3
D,FPP,FORECAST_DEFAULT_CF,1,YWPS4,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,VIC1,-0.00052645,0,356.21633,YWPS4
I,FPP,FORECAST_RESIDUAL_DCF,1,CONSTRAINTID,EFFECTIVE_START_DATETIME,EFFECTIVE_END_DATETIME,VERSIONNO,BIDTYPE,RESIDUAL_DCF,RESIDUAL_DCF_REASON_FLAG,DCF_ABS_NEGATIVE_PERF_TOTAL
D,FPP,FORECAST_RESIDUAL_DCF,1,F_I+GFT_TG_R5,"2025/04/29 18:20:00","2025/05/04 00:00:00",1,RAISEREG,-0.24731362,0,356.21633
C,"END OF REPORT",438
